���web-scraper-order,web-scraper-start-url,productlink,productlink-href,productname,productprice,color
1575141949-2695,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,FLEECE COAT,https://www.zara.com/us/en/fleece-coat-p00086222.html,FLEECE COAT Details,89.90 USD,Mink
1575141648-2550,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,FAUX FUR COAT,https://www.zara.com/us/en/faux-fur-coat-p06318240.html,FAUX FUR COAT Details,119.00 USD,Black
1575141603-2528,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BELTED COAT,https://www.zara.com/us/en/belted-coat-p03046245.html,BELTED COAT Details,49.90 USD,Sand / Marl
1575141979-2710,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,RUFFLED CAPE,https://www.zara.com/us/en/ruffled-cape-p07522043.html,RUFFLED CAPE Details,219.00 USD,Black
1575141752-2600,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,HOUNDSTOOTH FROCK COAT,https://www.zara.com/us/en/houndstooth-frock-coat-p02753225.html,HOUNDSTOOTH FROCK COAT Details,89.90 USD,Ecru / Brown
1575141822-2634,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,PADDED JACKET WITH POCKETS,https://www.zara.com/us/en/padded-jacket-with-pockets-p00518281.html,PADDED JACKET WITH POCKETS Details,129.00 USD,Khaki
1575141866-2655,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,PLAID COAT,https://www.zara.com/us/en/plaid-coat-p08337008.html,PLAID COAT Details,249.00 USD,Black / White
1575141808-2627,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,DOUBLE-BREASTED HERRINGBONE COAT,https://www.zara.com/us/en/double-breasted-herringbone-coat-p07949518.html,DOUBLE-BREASTED HERRINGBONE COAT Details,199.00 USD,Gray
1575141940-2691,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,HERRINGBONE INVERTED LAPEL FROCK COAT,https://www.zara.com/us/en/herringbone-inverted-lapel-frock-coat-p08148282.html,HERRINGBONE INVERTED LAPEL FROCK COAT Details,89.90 USD,Gray marl
1575141655-2553,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,LONG FLOWY COAT,https://www.zara.com/us/en/long-flowy-coat-p01255239.html,LONG FLOWY COAT Details,69.90 USD,Black
1575141626-2539,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,PTCH/PRK 03,https://www.zara.com/us/en/ptch-prk-03-p04369193.html,PTCH/PRK 03 Details,319.00 USD,Khaki
1575141646-2549,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,HOODED COAT,https://www.zara.com/us/en/hooded-coat-p02348666.html,HOODED COAT Details,129.00 USD,Black
1575141920-2681,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,SOFT-TOUCH COAT,https://www.zara.com/us/en/soft-touch-coat-p02030256.html,SOFT-TOUCH COAT Details,119.00 USD,Light mink
1575141607-2530,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,DRAWSTRING TRENCH COAT,https://www.zara.com/us/en/drawstring-trench-coat-p00518263.html,DRAWSTRING TRENCH COAT Details,119.00 USD,Mustard
1575141632-2542,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,DOUBLE BREASTED BUTTONED COAT,https://www.zara.com/us/en/double-breasted-buttoned-coat-p07522250.html,DOUBLE BREASTED BUTTONED COAT Details,199.00 USD,Sand
1575141820-2633,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BELTED HOODED COAT,https://www.zara.com/us/en/belted-hooded-coat-p03046269.html,BELTED HOODED COAT Details,69.90 USD,Pink
1575141814-2630,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,FAUX SUEDE JACKET,https://www.zara.com/us/en/faux-suede-jacket-p03046234.html,FAUX SUEDE JACKET Details,49.90 USD,Black
1575141883-2663,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BELTED COAT WITH HIGH COLLAR,https://www.zara.com/us/en/belted-coat-with-high-collar-p08777666.html,BELTED COAT WITH HIGH COLLAR Details,149.00 USD,Black
1575141698-2574,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,FLOWY BUTTONED TRENCH,https://www.zara.com/us/en/flowy-buttoned-trench-p02761255.html,FLOWY BUTTONED TRENCH Details,119.00 USD,Cream
1575141781-2614,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,PLAID OVERSIZED COAT,https://www.zara.com/us/en/plaid-oversized-coat-p08683114.html,PLAID OVERSIZED COAT Details,169.00 USD,Ecru / Black
1575141847-2646,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,FAUX LEATHER OVERSHIRT,https://www.zara.com/us/en/faux-leather-overshirt-p07901200.html,FAUX LEATHER OVERSHIRT Details,69.90 USD,Black
1575141918-2680,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,LONG WOOL COAT,https://www.zara.com/us/en/long-wool-coat-p08195744.html,LONG WOOL COAT Details,249.00 USD,Black
1575141899-2671,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,DENIM JACKET WITH FLEECE TRIM,https://www.zara.com/us/en/denim-jacket-with-fleece-trim-p04979231.html,DENIM JACKET WITH FLEECE TRIM Details,89.90 USD,Mid-blue
1575141785-2616,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BELTED DOUBLE BREASTED TRENCH COAT,https://www.zara.com/us/en/belted-double-breasted-trench-coat-p08372221.html,BELTED DOUBLE BREASTED TRENCH COAT Details,129.00 USD,Sand
1575141746-2597,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BELTED COAT,https://www.zara.com/us/en/belted-coat-p08198744.html,BELTED COAT Details,219.00 USD,Black
1575141725-2587,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BELTED TRENCH COAT,https://www.zara.com/us/en/belted-trench-coat-p05071221.html,BELTED TRENCH COAT Details,119.00 USD,Camel
1575141826-2636,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BELTED COAT,https://www.zara.com/us/en/belted-coat-p03057249.html,BELTED COAT Details,129.00 USD,Black
1575141661-2556,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,LONG BELTED COAT,https://www.zara.com/us/en/long-belted-coat-p08302744.html,LONG BELTED COAT Details,219.00 USD,Black
1575141824-2635,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,HIGH COLLAR COAT,https://www.zara.com/us/en/high-collar-coat-p08263744.html,HIGH COLLAR COAT Details,199.00 USD,Black
1575141644-2548,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,HOUNDSTOOTH FROCK COAT,https://www.zara.com/us/en/houndstooth-frock-coat-p08778142.html,HOUNDSTOOTH FROCK COAT Details,89.90 USD,Black / Ecru
1575141657-2554,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,FLOWY LONG OVERSHIRT,https://www.zara.com/us/en/flowy-long-overshirt-p04661203.html,FLOWY LONG OVERSHIRT Details,69.90 USD,Brown / Taupe
1575141729-2589,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,ZIPPERED FROCK COAT,https://www.zara.com/us/en/zippered-frock-coat-p08384825.html,ZIPPERED FROCK COAT Details,89.90 USD,Brown / Taupe
1575141748-2598,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BELTED COAT,https://www.zara.com/us/en/belted-coat-p07522257.html,BELTED COAT Details,219.00 USD,Fuchsia
1575141700-2575,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,HOODED OVERSIZED PARKA,https://www.zara.com/us/en/hooded-oversized-parka-p02969258.html,HOODED OVERSIZED PARKA Details,149.00 USD,Blue / Gray
1575141739-2594,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,HOODED PUFFER COAT,https://www.zara.com/us/en/hooded-puffer-coat-p08073232.html,HOODED PUFFER COAT Details,89.90 USD,Khaki
1575141857-2651,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,PLAID TWEED JACKET,https://www.zara.com/us/en/plaid-tweed-jacket-p04886250.html,PLAID TWEED JACKET Details,89.90 USD,Black / White
1575141957-2699,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BELTED HERRINGBONE COAT,https://www.zara.com/us/en/belted-herringbone-coat-p08298419.html,BELTED HERRINGBONE COAT Details,249.00 USD,Brown / Taupe
1575141793-2620,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,TAILORED MENSWEAR COAT,https://www.zara.com/us/en/tailored-menswear-coat-p07948745.html,TAILORED MENSWEAR COAT Details,199.00 USD,Dark mink
1575141673-2562,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BELTED COAT,https://www.zara.com/us/en/belted-coat-p07883727.html,BELTED COAT Details,129.00 USD,Light tan
1575141737-2593,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,COAT WITH POCKETS,https://www.zara.com/us/en/coat-with-pockets-p07951515.html,COAT WITH POCKETS Details,249.00 USD,Light tan
1575141750-2599,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,DOUBLE BREASTED BUTTONED COAT,https://www.zara.com/us/en/double-breasted-buttoned-coat-p08217769.html,DOUBLE BREASTED BUTTONED COAT Details,119.00 USD,Navy blue
1575141973-2707,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,COAT WITH WRAP COLLAR,https://www.zara.com/us/en/coat-with-wrap-collar-p02061666.html,COAT WITH WRAP COLLAR Details,129.00 USD,Camel
1575141897-2670,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,HIGH COLLAR COAT,https://www.zara.com/us/en/high-collar-coat-p08727745.html,HIGH COLLAR COAT Details,219.00 USD,Bottle green
